source_type	source_path	keyword	match_text	context
transcript	resources/oral-histories/OH55_12_Daureen_Jones.md	Wujal Wujal	Wujal Wujal	en was elected to the Council when self-management first came in. --- [69:50] Camilla Darling: Darling interviewing Daureen [Fulleger] at Wujal Wujal on the 27th of April [176:00] $995.00. Jewelry. [291:10] Could you please tell me your full name. Erm... my full name is Daureen [433:20] D
transcript	resources/oral-histories/OH55_12_Daureen_Jones.md	Wujal Wujal	Wujal Wujal	lling via the overland stock route through China Camp. Daureen lived in Mossman and down south, raising her family and came back to live at Wujal Wujal in the 1980’s. She became involved with the community acting as a voice for the people. Daureen was elected to the Council when self-manage
transcript	resources/oral-histories/OH55_12_Daureen_Jones.md	King	king	[4129:00] actually do day hunting in that you know and now that window of the day and begin [4209:50] camping and then you know she was making me at that to go in and she had me of [4309:30] a cedar but I was born overseas or by an old old Navajo used to use. [4443:10] Good. For
transcript	resources/oral-histories/OH55_12_Daureen_Jones.md	King	king	to me and I need to go to camp yeah. [15776:10] Daureen Jones: We have to go to day to [15803:10] a lot of today to see this and I was tracking that comes to eavesdrop 3 year 3 each [15914:20] Daureen Jones: on your Teutonic And so the show was to come. To this day this day and [1
transcript	resources/oral-histories/OH55_12_Daureen_Jones.md	King	king	to him in the West it [18143:40] namely. That the gist of. It was in the way it was to me that if [18255:40] you're. Just so they were stocking up they would stand and ye. [18381:30] Are No I didn't come to be [18403:10] a good father didn't know you didn't. You father wasn't even
transcript	resources/oral-histories/OH55_12_Daureen_Jones.md	King	king	is always dado nice and with his family across Thompson [19015:10] Daureen Jones: free and then sometimes when I don't know when we're talking with the with the rest [19107:30] of the family lived up to the war and he lives with just the boy in the family down [19223:50] to terms
transcript	resources/oral-histories/OH55_12_Daureen_Jones.md	King	king	0] your good food bed and. Would know what they list and say. In the missionary found [19907:20] I didn't speak it on and. He was just looking the other strange Yeah yeah and [20004:10] another stranger with me and there was the happy. You see you. Know yeah yeah he [20120:20] was
transcript	resources/oral-histories/OH55_12_Daureen_Jones.md	King	king	le community [23034:40] in and you moved in last month when I. Met John. And [23140:50] yeah maybe McGinn the inmost many years he was working in at that merely that the [23221:50] issue of the year. I went up there to see the rest of the family. [23345:00] Whose family my family
transcript	resources/oral-histories/OH55_12_Daureen_Jones.md	King	king	5479:50] Daureen Jones: to live there so he had [25515:40] a job in Bio one so we went into bio and just on the way. Out I am [25631:00] making it go away and that yeah when you said I did do you want to get married [25713:40] because you didn't have [25732:40] a birth certificate.
transcript	resources/oral-histories/OH55_12_Daureen_Jones.md	King	King	on the Council first Camilla, you know. [Camilla] Paddy Nunn? [Daureen] Paddy Nunn [197:50] also hope they join you will occur and read to King and Bowlby it at that day was [297:50] Daureen Jones: the Councillors here, and they was on for 2 years, or whatever until the next [417:10
transcript	resources/oral-histories/OH55_12_Daureen_Jones.md	King	king	get [13644:20] Daureen Jones: on. With it it's not the right people that want to do it for Aboriginal people I [13729:20] said I'm not speaking on behalf of white people as it on to speak of what I think [13825:00] Daureen Jones: for you people in the us to use got to learn to get
transcript	resources/oral-histories/OH55_12_Daureen_Jones.md	King	king	rning to you know to have understand this book [14860:40] the good work. Here you know put to use the years when I was there [14976:40] making it day and night knowing night each day awfully you came on involved in the [15086:50] council of pay is you know is when I was in the co
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	Bloomfield	Bloomfield	family in 1990. --- [83:30] Camilla Darling: Camilla Darling interviewing Tony Coase on the 2nd of May 1995. In [199:10] Camilla Darling: Bloomfield [laughs]. Tony could you please tell me your full name. [322:10] Ronald Harvey (Tony) Coase: Yes, Ronald Harvey Coase ah that I've nickname
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	Bloomfield	Bloomfield	se: in, uh, [Camilla] I know this is...[Tony] the 23rd of, um, November. [1687:30] 1965. [Camilla] Right. I know that was after you came to Bloomfield so maybe we'll [1798:10] do Bloomfield, first. [Tony] after yes mm. [Camilla] When did you come 1st come to Bloomfield? I first come to B
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	Bloomfield	Bloomfield	[Tony] the 23rd of, um, November. [1687:30] 1965. [Camilla] Right. I know that was after you came to Bloomfield so maybe we'll [1798:10] do Bloomfield, first. [Tony] after yes mm. [Camilla] When did you come 1st come to Bloomfield? I first come to Bloomfield [1905:00] Ronald Harvey (Tony
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	Bloomfield	Bloomfield	after you came to Bloomfield so maybe we'll [1798:10] do Bloomfield, first. [Tony] after yes mm. [Camilla] When did you come 1st come to Bloomfield? I first come to Bloomfield [1905:00] Ronald Harvey (Tony) Coase: in 1954. I'd um [1969:10] Ronald Harvey (Tony) Coase: left Gladstone, we'
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	Bloomfield	Bloomfield	d so maybe we'll [1798:10] do Bloomfield, first. [Tony] after yes mm. [Camilla] When did you come 1st come to Bloomfield? I first come to Bloomfield [1905:00] Ronald Harvey (Tony) Coase: in 1954. I'd um [1969:10] Ronald Harvey (Tony) Coase: left Gladstone, we'd sold our farm, we had a da
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	Bloomfield	Bloomfield	ey would and I guess yeah. [22196:10] And I was supposed to be in Meg and they named it after him. But he has the same [22305:50] with the Bloomfield river it's really plenty of room of the day I think in the [22369:50] alley early days I thought it was [22394:30] a different revere say
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	Bloomfield	Bloomfield	a lot of it the little one could get in the attic and even then they couldn't get [27962:30] Ronald Harvey (Tony) Coase: in they wouldn't. Bloomfield militia. When it was [28077:50] working that road to go ahead and have [28124:30] a long why go through what is now and join me and I was
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	Bloomfield	Bloomfield	n't down the 1st time I went down my [14805:40] pleasure and some letters. And I said to Oscar I said you know the address here [14908:20] Bloomfield if you don't know is if you want to collect it from here he said you put [14963:30] the Post Office care of it and post all he said Littl
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	Bloomfield	Bloomfield	r. He was live a life of poverty he was [30348:20] a state member and he the Saudi one of the road puts really from dying 3 to [30438:20] Bloomfield the missing link you say and he. Not you [30554:20] with Troy to war the 1st time Lloyd or the horse but best being walking but I get [30
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	Bloomfield	Bloomfield	e bottom 5 into it goes b. [5956:40] And he said oh you know for man must say we'd worked on the road that put from [6061:40] Daintree to Bloomfield and for the trip tracked through the electricity to say [6179:50] and I saw well as I said that I would have thought of that. Ride that w
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	Bloomfield	Bloomfield	then he wouldn't do any [7507:10] work on that road toll we just started from China camp and he just assumed it was [7604:10] a ride from Bloomfield Elton the vendor say he just years that on the map and then [7683:40] we started. That to McCambridge come right down to beds creek near
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	Rossville	Rossville	ld get. Some [8438:10] cases you could get up to. Idea years and they did not amount of times around [8536:50] Ronald Harvey (Tony) Coase: Rossville people oh yeah the lumber and the. Ferry Dick. [8667:19] He got one for the rowing the plant when I was there and all it cost him was [87
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	Mossman	Mossman	Harvey (Tony) Coase: the I was in. I was in danger and Mosman the fuck of give me mouth and yours [14107:40] to run [14113:30] a bus from. Mossman to. Daintree and said [14229:20] afternoon to the feller only said he wanted to get it right and. He was our little [14345:30] head of I t
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	Cooktown	Cooktown	was talking to [21897:30] a farm they reckon that she was. Pretty well known Madame that used to run [21986:50] a house of little fine in Cooktown But whether that's right or not I never us [22074:10] indicated you know but. They also and they would and I guess yeah. [22196:10] And I
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	Cooktown	Cooktown	to be big money what he realized wasn't big money he left he went to coped. [12582:40] He got married up there I think he got married in Cooktown and went to. The city [12674:20] Steve. Mostly bachelors up there and well yeah. Women and 2 of [12790:30] Ronald Harvey (Tony) Coase: the
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	Cooktown	Cooktown	wing. And then after that then we [27540:00] walked up we finished that they had always [27585:40] a cup now isn't all that the money from Cooktown but they diverted from hand to [27660:00] Mass and I said kind of [27682:00] a sad day yeah you got much money and I said no now I'm broke
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	Port Douglas	Port Douglas	[18868:30] on that vessel had these dogging Belle Daniel and got [18959:10] a green on got the title like each human. As the poet Douglas Port Douglas as [19061:20] Ronald Harvey (Tony) Coase: a gaffe there. As in the fifties and. Well and [19171:40] a guy one to die and come back Thursda
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	Port Douglas	Port Douglas	ever went south [10255:40] a tour. If we did we went by boat there's [10316:10] a lot of people want to go to The New Paper want to go to. Port Douglas said Sile [10417:20] down. Sadly they even already on the in the Father used to ready on the [10531:10] cars going yeah it was that fellow
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	# Interview with Tony Coase, 2 May 1995 [Part 1] Tony first moved to the area working in the Daintree cutting timber, he then went to try his luck tin scratching around China Camp. Tony speaks of packing their horses and othe
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	moved to the area working in the Daintree cutting timber, he then went to try his luck tin scratching around China Camp. Tony speaks of packing their horses and other hardworking miners. He relates stories of characters and events of this time with clarity. He left the area in 1959,
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	aintree cutting timber, he then went to try his luck tin scratching around China Camp. Tony speaks of packing their horses and other hardworking miners. He relates stories of characters and events of this time with clarity. He left the area in 1959, briefly scratching around Poverty
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	He relates stories of characters and events of this time with clarity. He left the area in 1959, briefly scratching around Poverty first, taking up work as a Croc shooter further north on the Cape. He then lived in New Guinea, trading skins and became a fish inspector, moving back to
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	ld Harvey (Tony) Coase: farm and. Uh, Clivey and ah would, um. [2199:50] Ronald Harvey (Tony) Coase: Father sold it to 1947. And. After working around [2314:20] Ronald Harvey (Tony) Coase: it I joined the early in the regular for 6 years and. After 6 [2429:00] years I came up to 1s
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	e me think about going to money. I [2902:40] Ronald Harvey (Tony) Coase: was sick of tot he holders I didn't want to work I didn't like working for bosses I [2974:50] wanted to get somewhere where I could work for myself and I thought when. I do have [3074:00] a job working timber
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	like working for bosses I [2974:50] wanted to get somewhere where I could work for myself and I thought when. I do have [3074:00] a job working timber cutting which is your work for yourself but you're still. [3158:40] You're still beholden to the car you've got to be there all th
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	[9403:30] a whole leg freelancer which is here one to 10 mile I mean to charge him with and [9496:40] a pile of that stuff we have been talking about down the Daintree has good fettle [9567:20] in the store covetously and. When we lived in a camp when you went up to [9670:20] a ca
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	see from here so got a real could sort of a look there it's like [12998:00] a peculiar for a bike that in [13027:40] a way you have us thinking it could have been here just like that. Once you see it [13135:10] again never forget it it's that. I did not plant track I don't know wh
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	o experience of tool that in mind that he we didn't know it was [14941:10] a danger to the. And anyway I always thought it was he when looking around we had. [15054:00] Tons rushing. And wanted to create [15122:00] a family letters he'd go hand they filled with go hand and those 2
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	Tons rushing. And wanted to create [15122:00] a family letters he'd go hand they filled with go hand and those 2 thought was [15206:00] working in their. We farewell letter name was above McCulloch and Tessie ha. They [15315:00] were from cook him and. Then be where he and the ver
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	and that's why you got the team but it was one of the best [17263:30] wise are doing it when you had very little water. With this war working in the [17340:00] creeks. Did you get much gin Oh yes you could if you [17467:20] Ronald Harvey (Tony) Coase: and those guys are. The wage
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	7957:10] a lot of talk and I didn't do it because I wasn't buried and. I had [18047:00] a bit of money from the Army and I was told is looking for Teo I did [18127:40] a lot of talking prospecting videos of things like this just. Kind of find [18206:00] a good find a good morning'
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	because I wasn't buried and. I had [18047:00] a bit of money from the Army and I was told is looking for Teo I did [18127:40] a lot of talking prospecting videos of things like this just. Kind of find [18206:00] a good find a good morning's thing. And out of it I am [18320:30] Ro
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	47:10] Remember that he was you wished you where with the flannel shirts to keep you warm [19336:40] woman full of flannel that he was thinking which he would hand but you were warm as [19434:10] he didn't marry you because you're younger then didn't have such dramatics and [19495
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	and he's with [19654:10] a little heritage. And so who else was there to Hanuman's with the hall and [19764:20] yeah low ball and here looking a bull came [19827:10] a. Hamburger and the cool bull Gambon out here in the. [19945:30] Ronald Harvey (Tony) Coase: Oh I'd never we had n
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	e why they said it but they should pronounce it bore came by. Came about. [20296:20] Ronald Harvey (Tony) Coase: That Anyway it bumhole working there Harry Dick he was on [20390:20] a camp there and he lived by himself from the roaring Meg just above the folds of. [20496:10] Bling
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	: was mad had been cooked to him. I've heard since I since I come back [21822:50] I did hear it too once when I went to cook him I was talking to [21897:30] a farm they reckon that she was. Pretty well known Madame that used to run [21986:50] a house of little fine in Cooktown But
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	horses used to pack [23392:30] rules and saddles. So the minus 2 out there was [23491:20] Ronald Harvey (Tony) Coase: a good thing I'm packing right yeah so level how is it if he. Bought [23594:20] a house on Benny how your brother likes to peck for money the Highlands. Bob [2370
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	the through why. And he pulled out [25109:00] a love of gold. And I have he said that we all 3 or 4 ounces and [25212:30] a. Jag good looking but you wouldn't think it would go that was black it was [25294:20] staying with him there's [25317:40] a lot of land there say he had to
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	0] a go to the lot of 10 at least to get He's a big bag of work there for [26389:10] Ronald Harvey (Tony) Coase: a while and I were here making 30 pounds [26427:00] a week there for him. A baggage. He was on [26522:50] Camilla Darling: a good [26544:20] a good. It was pretty. Sort o
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	tic and even then they couldn't get [27962:30] Ronald Harvey (Tony) Coase: in they wouldn't. Bloomfield militia. When it was [28077:50] working that road to go ahead and have [28124:30] a long why go through what is now and join me and I was like Athens Yeah in the [28228:10] camps
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	one come the [30296:40] really curious sometimes like a cop and I was having lunch once with [30375:30] a woman what I was sure he had looking at me I said I'm the evolved and always has [30455:10] custody survey and also over the top of mine him that's from the megaphone of mine
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	loated try to float [31596:40] a company and I got. --- # Interview with Tony Coase, 2 May 1995 [Part 2] Tony first moved to the area working in the Daintree cutting timber, he then went to try his luck tin scratching around China Camp. Tony speaks of packing their horses and othe
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	moved to the area working in the Daintree cutting timber, he then went to try his luck tin scratching around China Camp. Tony speaks of packing their horses and other hardworking miners. He relates stories of characters and events of this time with clarity. He left the area in 1959,
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	aintree cutting timber, he then went to try his luck tin scratching around China Camp. Tony speaks of packing their horses and other hardworking miners. He relates stories of characters and events of this time with clarity. He left the area in 1959, briefly scratching around Poverty
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	He relates stories of characters and events of this time with clarity. He left the area in 1959, briefly scratching around Poverty first, taking up work as a Croc shooter further north on the Cape. He then lived in New Guinea, trading skins and became a fish inspector, moving back to
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	ound too, I think Bob Dowel found Duncan's Flat too and I think he did work a bit of [414:30] tin there but Norman Baird Well I remember talking to him. I never met Bob Dowel [514:00] but I met- I used to talk with Norman Baird a lot [557:40] And um he said that they had this floate
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	now where [2938:50] they got the quarry now Yeah well you've got [3002:20] Ronald Harvey (Tony) Coase: a main handy just when you go on talking turn left or to the south and you know I [3115:00] have a quite [3124:10] a few hills beyond what creek the next line there's big hill th
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	0] campus [3762:00] a restaurant you have of course is straight ahead you were straight ahead to cross [3813:50] the meg at 9 miles and talking about it's quick So this was all [3929:40] around the time of night here on when that was going. On again then this is when [4030:10] Ron
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	en in there and I want to show whether they want to get kicked out [4187:20] of the time or something come must be just about finished parking lot of it would [4265:40] Ronald Harvey (Tony) Coase: have been finished and road been found of the little children with [4340:40] a lot o
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	wned it and then he wanted to sell it. Well Bob Har.. Harlow [7952:50] Ronald Harvey (Tony) Coase: I think wanted to buy it. I remember thinking at the time I had a bit of money. I'd just come out of the Army [8025:00] Ronald Harvey (Tony) Coase: I was thinking of buying it. Well, it
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	buy it. I remember thinking at the time I had a bit of money. I'd just come out of the Army [8025:00] Ronald Harvey (Tony) Coase: I was thinking of buying it. Well, it was just a fleeting thought you [8081:40] you know [8084:50] but uh then Bob Harlow bought it. That would have been
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	mach muscles thank you it was my [10510:30] very best. Back could back down and. Yes and [10622:10] that's them on that 2nd wonderful thanking all kids are growing in. June [10752:30] Ronald Harvey (Tony) Coase: I'm going to they are seeing them everywhere flaring on that. On the
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	King	prosperity you could get [13127:40] a job wherever you went and. Size when you got the supply [13241:20] almost instead of running it by King George Yeah. Landis' probably every [13356:20] Ronald Harvey (Tony) Coase: kid is dying from cans stuffing I saw the bleeding here [13414
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	Melinda. Collect [16472:00] rocks or good men anything he'd been to before yeah I mean. Big type of that's [16577:10] right he ended up working 10. Hands like well you know I mean I didn't know him [16683:20] well I knew him because with them the buck. Is he in [16768:30] a politi
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	on 9 not then. [20542:10] I think there is one now is on and on the track there's [20606:50] a track from both. Guys having that trip tracking the trip trip brother goes [20722:50] Ronald Harvey (Tony) Coase: a back way when you leave joining him in the 10s off the lift and guys I
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	e right out of the old song Charlie [22802:10] Ronald Harvey (Tony) Coase: camp and book. And then we read. An audio [22912:00] story of walking from. Well came but in [22968:40] a Daintree in the way. That was published in that magazine and. [23094:00] Part. He one of the books he
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	cks. With you peace places there's [28705:00] Ronald Harvey (Tony) Coase: a Thompson to the ground there's some way of it I'm into them talking to me [28771:20] Thompson over the name Thompson Creek. He was [28847:50] a mile he has to run one mile up to look at this is on his side
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	438:20] Bloomfield the missing link you say and he. Not you [30554:20] with Troy to war the 1st time Lloyd or the horse but best being walking but I get [30662:20] lost and there was a hell of [30697:10] a. I'm hearing about it today this. Member of the Legislative Assembly was la
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	ou get the right [31614:40] thruout he had it fine. --- # Interview with Tony Coase, 2 May 1995 [Part 3] Tony first moved to the area working in the Daintree cutting timber, he then went to try his luck tin scratching around China Camp. Tony speaks of packing their horses and othe
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	moved to the area working in the Daintree cutting timber, he then went to try his luck tin scratching around China Camp. Tony speaks of packing their horses and other hardworking miners. He relates stories of characters and events of this time with clarity. He left the area in 1959,
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	aintree cutting timber, he then went to try his luck tin scratching around China Camp. Tony speaks of packing their horses and other hardworking miners. He relates stories of characters and events of this time with clarity. He left the area in 1959, briefly scratching around Poverty
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	He relates stories of characters and events of this time with clarity. He left the area in 1959, briefly scratching around Poverty first, taking up work as a Croc shooter further north on the Cape. He then lived in New Guinea, trading skins and became a fish inspector, moving back to
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	[3364:30] games yeah and leave my little tracks and I carried the tiger for my I did most of [3470:10] Ronald Harvey (Tony) Coase: the cooking for them as well. I think I did it never really dog I had [3577:20] Ronald Harvey (Tony) Coase: a bull terrier dog I did play when it was
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	hadn't thought of that it all let's just go straight have [6544:20] a whether I have them out and down the other side. Probably right thinking about [6627:30] a vehicle track like couldn't understand because this would be the way the game [6705:00] because let's ride was a proble
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	Coase: we never were we were all sort of lone wolf. And we just never. [14575:30] Came Together locked in. But [14615:30] a lot of time talking and drinking today and smoke cigarettes and I died because I [14718:50] Ronald Harvey (Tony) Coase: was visiting him when he lived in had
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	er were we were all sort of lone wolf. And we just never. [14575:30] Came Together locked in. But [14615:30] a lot of time talking and drinking today and smoke cigarettes and I died because I [14718:50] Ronald Harvey (Tony) Coase: was visiting him when he lived in had to come and
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	King	Coase: been that good I think I'll pick the one many days and I had petrol engines [16620:40] I think by that Oscar had he called in the King George the 5th that had no [16693:30] particular rugby. From the Noddy and twenties or something going to the engine to [16793:00] the ver
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	don't know you know [19792:40] which they moved to the property. And maybe put it together I'm. [19922:00] Ronald Harvey (Tony) Coase: Talking about here so I think it was also there's [19975:10] a lot of him would go from here because something you know but. [20092:30] Ronald Ha
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	2274:40] I had a similar story. He wanted to get paid for I have a time we're going on [22376:00] a holiday dinner and that he ended up talking in front of the council chambers and [22449:10] oh no I heard from the list tell because the stories I yeah you know I like you and [2254
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	use the stories I yeah you know I like you and [22546:20] I'm living in the so I never met him but I had [22590:20] a lot of it really talking about it was when you went to another time with Jack [22676:50] Ronald Harvey (Tony) Coase: herring and you said. Jack Harrigan anything
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	ld Harvey (Tony) Coase: herring and you said. Jack Harrigan anything but yeah that's right we had to have [22767:00] been made to keep breaking down and we source just [22843:40] a little left on but he was still there they all got to walk up to that. To pin [22958:30] on. The top
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	I think of the night. When I was [23419:20] a really good horseman. You know I. [23538:20] Kind we kind of rough. Jack and I we end up walking back we just didn't like the [23621:30] rough sea with the boys they got there by the going or something but it broke down [23694:30] agai
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	ald Harvey (Tony) Coase: up. And have a look at me on poverty here there was [25721:00] a lot of tea in the creek there you know I was walking out there and Jack Lawrence [25807:00] are so silly so I said. Give me a hand put [25861:40] a grid in there the grid and he lived right w
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	th [28960:00] pressure from you know from gravity though I had [29010:30] a big days all my running right big 16 pumps and. [29139:20] Looking away this big price and I'll follow him down and he said that come down [29239:50] they said should this be an owl the sly grog place in
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	g the price in the. [31486:40] So I saw there. And. --- # Interview with Tony Coase, 2 May 1995 [Part 4] Tony first moved to the area working in the Daintree cutting timber, he then went to try his luck tin scratching around China Camp. Tony speaks of packing their horses and othe
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	moved to the area working in the Daintree cutting timber, he then went to try his luck tin scratching around China Camp. Tony speaks of packing their horses and other hardworking miners. He relates stories of characters and events of this time with clarity. He left the area in 1959,
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	aintree cutting timber, he then went to try his luck tin scratching around China Camp. Tony speaks of packing their horses and other hardworking miners. He relates stories of characters and events of this time with clarity. He left the area in 1959, briefly scratching around Poverty
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	He relates stories of characters and events of this time with clarity. He left the area in 1959, briefly scratching around Poverty first, taking up work as a Croc shooter further north on the Cape. He then lived in New Guinea, trading skins and became a fish inspector, moving back to
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	really try to name some Celts [2713:00] [laughs] [Tony] Well in those days you see the old timer's..my mother my father they were always taking epsom salts. You had to be [2823:10] purged all the time you know. When I was a kid the first....[Camilla] Drink [2873:40] drinking it? Dr
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	ways taking epsom salts. You had to be [2823:10] purged all the time you know. When I was a kid the first....[Camilla] Drink [2873:40] drinking it? Drinking it? [Tony] Hhm? Yeah you you mixed it with water and drank it. It's a [2962:00] purgative. [Camilla] Right [Tony] Didn't you k
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	psom salts. You had to be [2823:10] purged all the time you know. When I was a kid the first....[Camilla] Drink [2873:40] drinking it? Drinking it? [Tony] Hhm? Yeah you you mixed it with water and drank it. It's a [2962:00] purgative. [Camilla] Right [Tony] Didn't you know that? [Ca
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	King	but uh..[Camilla] Was he one of the elders of the tribe there...[Tony] Yeah White Hand Corporal [4067:10] Ronald Harvey (Tony) Coase: Jody King and there's [4098:00] a lot of them there Terry Denman. The day [4211:00] Ronald Harvey (Tony) Coase: to um do pretty well and of course th
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	50] a show there and I left that walked up to them probably and I did [9746:10] a bit of scratching there. And then I came back he was working with [9861:00] Camping's when. He was either generally around me are you when I didn't work for [9973:30] the deckhands that day and then
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	dges and the way [10558:00] when cutting bridge timber hedged off from the. Piles will [10670:40] absolutely. And then you end up truck shaking after that yeah well that's you know [10773:00] Ronald Harvey (Tony) Coase: I mean. Then to think you know in the sixty's. There's [10853
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	stria who're. [12887:30] At the beginning progress reward Yeah. Yeah I mean that but now I was level of it [13004:00] all everybody was talking about it was such a such [13039:40] a long shot yeah I have that many other cops around you know I had done the worst [13156:10] many bec
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	ow they were living in India [16077:30] to woman Machiavelli and I'll even down [16135:40] a Christian by bees and are going to jump to picking the Tigers they have right [16213:10] here is. The. I did once when I left I went back to [16326:20] Port Moresby. And given that bad sor
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	King	king	back and had to fix it up but [16472:00] then I went. Fishing in on a pro intros. And you became [16562:10] a fishing inspector Yes but looking at where the rebel mine that was. [16705:50] I only get to see Taiwanese fisherman after clammy clam shells and oh everything [16829:30]
transcript	resources/oral-histories/OH55_13_Tony_Coase.md	Hippi	hippi	h of the feet of me is just [24231:10] a shell of the man Hanton on that he'll be going to be very nice to say. And [24347:50] that was. Whipping hot Gene Royer to cool man well [24441:10] a silent I should live there and if you replace me so I don't have the store there [24535:40
transcript	resources/oral-histories/OH55_14_Bob_Harlow.md	Davis	Davis	t spot it seems [..] Oh god [8548:10] the right spot it seems to really get them going. Mm. [8737:50] And he shot the croc from the top of Davis' Hill? [Bob] Yeah [Camilla] Were you? [Bob] Yeah, I was there that time, yeah. [8852:00] What were you doing just.? [Bob] We'd come over t
